MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS
10031,Hamilton Heights/West Harlem,Manhattan,1329,2194.63,60556.93,120,198.16,21.44,6199
10032,Washington Heights (South),Manhattan,1539,2502.74,61492.57,163,265.07,22.73,6772
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1362,2300.27,59210.43,114,192.53,22.42,6074
10034,Inwood/Washington Heights (North),Manhattan,718,1666.91,43073.65,69,160.19,19.19,3741
10035,East Harlem,Manhattan,967,2808.87,34426.65,119,345.66,22.7,4260
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,422,1610,26211.25,36,137.35,14.23,2966
10037,Central Harlem (North)/East Harlem,Manhattan,548,2653.8,20649.62,67,324.46,19.38,2827
10038,Chinatown/Financial District,Manhattan,254,1152.03,22047.96,29,131.53,14.96,1698
10039,Central Harlem (North)/Washington Heights (South),Manhattan,519,1961.64,26457.52,59,223,21.43,2422
10040,Washington Heights (North),Manhattan,1128,2517.39,44808.28,112,249.95,23.51,4797
10044,Roosevelt Island,Manhattan,236,2017.04,11700.29,34,290.59,20.36,1159
10065,Lenox Hill/Upper East Side,Manhattan,334,1149.29,29061.49,27,92.91,10.45,3196
10069,Lincoln Square,Manhattan,54,851.99,6338.13,2,31.56,10.8,500
10075,Lenox Hill/Upper East Side,Manhattan,440,1861.71,23634.14,47,198.86,16,2750
10128,Upper East Side/Yorkville,Manhattan,637,1038.27,61351.93,37,60.31,11.69,5449
10280,Battery Park City,Manhattan,53,551.01,9618.7,0,0,9.53,556
10282,Battery Park City,Manhattan,70,1269.16,5515.44,15,271.96,17.46,401
10301,Silver Lake/St. George,Staten Island,1188,2998.97,39613.55,100,252.44,24.5,4848
10302,Elm Park,Staten Island,635,3382.34,18773.99,31,165.12,30.21,2102
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,878,3347.1,26231.66,43,163.92,28.11,3123
10304,New Dorp/Todt Hill,Staten Island,1393,3281.61,42448.71,167,393.42,26.36,5285
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1237,2906.42,42560.99,75,176.22,25.27,4895
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1457,2713.95,53685.66,77,143.43,22.79,6392
10307,Tottenville,Staten Island,379,2491.03,15214.56,14,92.02,25.17,1506
10308,Great Kills,Staten Island,634,2139.34,29635.33,25,84.36,22.84,2776
10309,Charleston/Prince's Bay/Woodrow,Staten Island,844,2557.19,33004.98,30,90.9,23.9,3531
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,718,3007.84,23870.96,33,138.24,23.85,3010
10312,Annadale/Rossville,Staten Island,1502,2490.7,60304.33,59,97.84,23.99,6260
10314,Bloomfield/Freshkills Park,Staten Island,2657,2925.11,90834.29,190,209.17,24.84,10696
10451,Concourse/Melrose,Bronx,1615,3384.41,47718.77,154,322.72,27.38,5898
10452,Concourse/Highbridge,Bronx,2418,3138.83,77035.04,158,205.1,27.49,8797
10453,Morris Heights/Mount Hope/University Heights,Bronx,2378,2929.15,81184.04,158,194.62,28.51,8342
10454,Mott Haven/Port Morris,Bronx,1143,2990.31,38223.41,102,266.85,25.15,4545
10455,Mott Haven,Bronx,1272,3016.05,42174.38,100,237.11,27.87,4564
10456,Claremont/Morrisania,Bronx,2509,2685.09,93441.91,272,291.09,25.77,9735
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2112,2827.87,74685.06,177,237,26.25,8047
10458,Belmont/Fordham University/Kingsbridge,Bronx,2065,2463.97,83807.74,113,134.83,26.55,7778
10459,Charlotte Gardens/Hunts Point,Bronx,1493,3087.61,48354.56,156,322.62,28.78,5187
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1652,2749.98,60073.25,116,193.1,27.83,5935
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1893,3825.82,49479.56,139,280.92,26.44,7159
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2280,2948.31,77332.41,166,214.66,25.52,8935
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2032,2850.44,71287.33,195,273.54,22.62,8983
10464,City Island,Bronx,119,2733.65,4353.16,7,160.8,20.34,585
10465,Country Club/Throgs Neck,Bronx,1489,3460.34,43030.43,78,181.27,24.68,6033
10466,Edenwald/Wakefield,Bronx,2407,3335.34,72166.65,159,220.32,29.5,8158
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3418,3391.41,100784.05,298,295.68,29.05,11764
10468,Fordham/Kingsbridge/University Heights,Bronx,2762,3601.93,76681.12,203,264.73,26.6,10383
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3024,4228.88,71508.25,326,455.89,28.9,10464
10470,Wakefield/Woodlawn,Bronx,453,3211.91,14103.75,15,106.35,23.97,1890
10471,Fieldston/North Riverdale/Riverdale,Bronx,798,3755.78,21247.28,72,338.87,20.84,3830
10472,Soundview,Bronx,1978,2912.51,67913.94,176,259.15,30.26,6537
10473,Castle Hill/Clason Point/Soundview,Bronx,1940,3132.81,61925.28,125,201.86,26.43,7339
10474,Hunts Point,Bronx,325,2612.95,12438.07,19,152.76,28.26,1150
10475,Co-op City/Edenwald,Bronx,1710,3909.18,43743.21,165,377.2,27.97,6114
11004,Bellerose/Douglaston-Little Neck,Queens,595,3171.89,18758.55,58,309.19,20.26,2937
11101,Astoria (South)/Long Island City/Sunnyside,Queens,636,1806.61,35204.11,38,107.94,16.89,3765
11102,Astoria (North),Queens,622,1906.05,32632.92,76,232.89,18.58,3348
11103,Astoria (North)/Astoria (South),Queens,579,1582.59,36585.65,48,131.2,17.11,3384
11104,Sunnyside,Queens,496,2001.96,24775.7,37,149.34,20.36,2436
11105,Ditmars Steinway,Queens,493,1373.45,35894.88,42,117.01,15.09,3267
11106,Astoria (South),Queens,649,1678.55,38664.4,45,116.39,18.74,3464
11109,Long Island City,Queens,48,946.63,5070.64,2,39.44,9.9,485
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,708,1162.41,60908.15,87,142.84,10.93,6475
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2091,2849.07,73392.42,242,329.73,26.59,7865
11204,Bensonhurst/Mapleton,Brooklyn,2039,2570.52,79322.45,138,173.97,22.59,9025
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,736,1672.23,44013.21,46,104.51,19.05,3863
11206,Williamsburg (South),Brooklyn,1618,1892.47,85496.61,148,173.11,20.64,7838
11207,Cypress Hills/East New York,Brooklyn,2102,2357.65,89156.75,201,225.45,25.53,8235
11208,Cypress Hills/East New York,Brooklyn,2400,2510.26,95607.69,225,235.34,27.97,8581
11209,Bay Ridge/Fort Hamilton,Brooklyn,1142,1702.42,67081.12,109,162.49,17.29,6606
11210,Flatlands/Midwood,Brooklyn,1704,2539.9,67089.29,135,201.22,25.79,6606
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2092,2100.51,99594.67,127,127.52,18.28,11442
11212,Ocean Hill-Brownsville,Brooklyn,1893,2378.44,79589.99,219,275.16,24.98,7579
11213,Crown Heights (East),Brooklyn,1407,2183.9,64425.94,136,211.1,23.85,5900
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1547,1657.5,93333.46,176,188.57,21.2,7298
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,626,895.15,69932.3,44,62.92,12.63,4957
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,739,1330.63,55537.72,69,124.24,17,4347
11217,Boerum Hill/Park Slope,Brooklyn,624,1314.33,47476.67,80,168.5,17.11,3648
11218,Kensington/Windsor Terrace,Brooklyn,1746,2303.23,75806.47,133,175.45,22.75,7676
11219,Borough Park,Brooklyn,3073,3309.35,92858.07,214,230.46,21.16,14524
11220,Sunset Park,Brooklyn,1565,1589.64,98450,157,159.47,23.83,6568
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1315,1610.09,81672.44,131,160.4,20.35,6461
11222,Greenpoint,Brooklyn,449,1235.24,36349.16,30,82.53,12.37,3631
11223,Gravesend/Homecrest,Brooklyn,1725,2157.41,79957.11,138,172.59,23.71,7275
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1204,2706.39,44487.34,200,449.57,25.62,4699
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1162,2013.46,57711.49,129,223.53,23.27,4994
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2277,2298.58,99061.32,264,266.5,24.96,9121
11228,Bath Beach/Dyker Heights,Brooklyn,677,1531.15,44215.08,77,174.15,20.86,3246
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1781,2097.54,84909.16,139,163.7,15.53,11467
11230,Midwood,Brooklyn,2373,2661.34,89165.77,206,231.03,22.71,10450
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,424,1146.11,36994.7,33,89.2,14.67,2891
11232,Sunset Park,Brooklyn,538,1903,28271.09,40,141.49,24.16,2227
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1261,1747.86,72145.54,129,178.81,24.21,5209
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2252,2362.94,95304.8,184,193.06,25.66,8777
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2050,2577.32,79540.14,277,348.25,22.97,8924
11236,Canarsie,Brooklyn,2742,2831.27,96846.99,278,287.05,27.98,9801
11237,Bushwick/East Williamsburg,Brooklyn,986,1944.94,50695.72,112,220.93,21.58,4568
11238,Clinton Hill/Prospect Heights,Brooklyn,791,1464.39,54015.79,98,181.43,16.5,4793
11239,East New York,Brooklyn,520,4189.03,12413.37,78,628.35,25.9,2008
11354,Flushing/Murray Hill,Queens,1204,2168.65,55518.32,271,488.13,23.16,5198
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1301,1625.97,80013.97,148,184.97,26.97,4824
11356,College Point,Queens,566,2426.82,23322.74,41,175.79,26.17,2163
11357,Whitestone,Queens,814,2036.24,39975.56,84,210.13,22.57,3607
11358,Auburndale/Murray Hill,Queens,573,1612.2,35541.5,37,104.1,20.72,2766
11360,Bayside (North),Queens,317,1680.52,18863.17,16,84.82,17.88,1773
11361,Bayside (North)/Bayside (South),Queens,455,1626.63,27971.99,41,146.58,19.6,2322
11362,Douglaston-Little Neck,Queens,326,1837.86,17738.01,20,112.75,21.11,1544
11363,Douglaston-Little Neck,Queens,98,1368.9,7159.03,4,55.87,18.7,524
11364,Bayside (South)/Oakland Gardens,Queens,464,1342.49,34562.6,26,75.23,19.21,2416
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,838,1902.35,44050.79,57,129.4,22.07,3797
11366,Fresh Meadows/Hillcrest,Queens,389,2823.47,13777.39,22,159.68,27.51,1414
11367,Kew Gardens Hills/Pomonok,Queens,1036,2464.36,42039.24,58,137.97,25,4144
11368,Corona/North Corona,Queens,4581,4105.06,111594.1,401,359.34,32.35,14162
11369,Airport/East Elmhurst,Queens,1617,4434.73,36462.23,164,449.78,32.46,4982
11370,Jackson Heights/Rikers Island,Queens,1339,4087.47,32758.65,52,158.74,31.47,4255
11372,Jackson Heights,Queens,2543,4064.71,62562.88,236,377.22,29.35,8663
11373,Elmhurst,Queens,3245,3493.91,92875.81,291,313.32,28.48,11394
11374,Rego Park,Queens,1074,2554.25,42047.63,89,211.66,24.04,4467
11375,Forest Hills,Queens,1515,2147.32,70552.99,179,253.71,23.37,6482
11377,Woodside,Queens,2272,2627.54,86468.55,179,207.01,23.58,9635
11378,Maspeth,Queens,745,2153.59,34593.45,66,190.79,21.96,3392
11379,Middle Village,Queens,807,2229.56,36195.55,85,234.84,23.69,3407
11385,Glendale/Ridgewood,Queens,2172,2110.17,102929.91,120,116.58,25.13,8642
11411,Cambria Heights,Queens,684,3337.52,20494.26,37,180.54,30.84,2218
11412,St. Albans,Queens,1241,3154,39346.92,77,195.7,30.16,4115
11413,Laurelton/Rosedale,Queens,1321,3026.49,43647.97,69,158.08,30.33,4356
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,802,2837.38,28265.56,52,183.97,29.75,2696
11415,Kew Gardens,Queens,537,2791.89,19234.25,45,233.96,24.87,2159
11416,Ozone Park,Queens,716,2690.27,26614.42,50,187.87,29.5,2427
11417,Ozone Park,Queens,886,2833.33,31270.63,38,121.52,26.89,3295
11418,Richmond Hill,Queens,1100,2886.75,38105.16,94,246.69,28.94,3801
11419,Richmond Hill/South Ozone Park,Queens,1204,2367.8,50848.81,86,169.13,28.79,4182
11420,South Ozone Park,Queens,1359,2806.94,48415.71,97,200.35,29.48,4610
11421,Woodhaven,Queens,1191,2821.64,42209.49,95,225.07,28.94,4116
11422,Rosedale,Queens,978,2900.22,33721.62,41,121.58,28.91,3383
11423,Hollis/Holliswood,Queens,1078,3364.42,32041.14,91,284.01,30.34,3553
11426,Bellerose,Queens,498,2445.58,20363.28,29,142.41,27.38,1819
11427,Bellerose/Hollis Hills/Holliswood,Queens,787,3390.43,23212.38,45,193.86,28.13,2798
11428,Queens Village,Queens,677,3502.79,19327.45,40,206.96,31.92,2121
11429,Queens Village,Queens,954,3402.73,28036.33,62,221.14,29.26,3260
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1832,2898.95,63195.4,229,362.37,27.81,6588
11433,Jamaica,Queens,953,2644.6,36035.76,76,210.9,27.96,3409
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2108,3121.29,67536.11,160,236.91,28.9,7293
11435,Briarwood/Jamaica,Queens,1636,2837.13,57663.84,140,242.79,27.16,6023
11436,South Jamaica/South Ozone Park,Queens,528,2537.56,20807.42,38,182.63,27.95,1889
11691,Edgemere/Far Rockaway,Queens,2368,3656.63,64759.02,311,480.24,26.51,8932
11692,Arverne/Edgemere,Queens,619,3076.5,20120.24,85,422.46,23.34,2652
11693,Arverne/Broad Channel,Queens,330,2665.32,12381.27,26,209.99,27.18,1214
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,716,3517.43,20355.78,78,383.18,26.44,2708
11697,Breezy Point,Queens,108,3053.7,3536.69,3,84.83,9.29,1163
